fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
673,coche,0.2569936513900757,378,1247,314,1281,340,False,,,,,,
673,coche,0.8115252256393433,398,1404,328,1561,422,True,0.7582981586456299,1490,378,1526,387,123456789.
673,coche,0.4481007754802704,416,1061,317,1117,346,False,,,,,,
673,coche,0.44102734327316284,269,1397,325,1459,360,False,,,,,,
673,coche,0.4291919767856598,437,1388,325,1478,407,False,,,,,,
674,coche,0.3415676951408386,283,1383,326,1435,358,False,,,,,,
674,coche,0.5663247108459473,284,1367,324,1400,356,False,,,,,,
674,coche,0.6584610342979431,309,1126,309,1196,364,False,,,,,,
674,persona,0.6341254711151123,124,779,282,814,379,False,,,,,,
674,persona,0.3701605796813965,134,813,284,844,377,False,,,,,,
674,coche,0.5358622670173645,338,1343,322,1382,351,False,,,,,,
674,coche,0.5271570086479187,349,1303,319,1344,348,False,,,,,,
674,coche,0.23672762513160706,378,1247,314,1281,340,False,,,,,,
674,coche,0.7901127338409424,398,1399,328,1553,422,True,0.743171215057373,1486,377,1520,386,55555.
674,coche,0.3523253798484802,416,1062,317,1117,345,False,,,,,,
674,coche,0.380247563123703,269,1396,326,1459,360,False,,,,,,
674,coche,0.4301700294017792,437,1388,326,1478,408,False,,,,,,
675,coche,0.29734501242637634,283,1382,326,1433,358,False,,,,,,
675,coche,0.6037946939468384,284,1367,325,1399,356,False,,,,,,
675,coche,0.6932942867279053,309,1125,309,1196,364,False,,,,,,
675,persona,0.6210021376609802,124,780,281,815,378,False,,,,,,
675,persona,0.27734366059303284,134,813,283,844,376,False,,,,,,
675,coche,0.5512062311172485,338,1343,322,1382,351,False,,,,,,
675,coche,0.5283302068710327,349,1303,319,1344,348,False,,,,,,
675,coche,0.23490627110004425,378,1248,314,1282,340,False,,,,,,
675,coche,0.8279960751533508,398,1394,326,1546,419,True,0.7266164422035217,1480,376,1514,385,123456.
675,coche,0.37021294236183167,416,1061,316,1116,345,False,,,,,,
675,coche,0.3030344247817993,269,1393,326,1458,360,False,,,,,,
675,coche,0.11938507109880447,437,1389,326,1467,398,False,,,,,,
676,coche,0.25646737217903137,283,1385,326,1436,358,False,,,,,,
676,coche,0.5975872278213501,284,1365,325,1398,356,False,,,,,,
676,coche,0.6800392270088196,309,1125,309,1196,364,False,,,,,,
676,persona,0.6345697641372681,124,780,282,814,378,False,,,,,,
676,persona,0.38000068068504333,134,813,284,844,376,False,,,,,,
676,coche,0.5865376591682434,338,1343,322,1382,351,False,,,,,,
676,coche,0.5423179864883423,349,1303,319,1344,348,False,,,,,,
676,coche,0.2571162283420563,378,1248,313,1282,340,False,,,,,,
676,coche,0.8550076484680176,398,1391,326,1542,418,True,0.8456267714500427,1477,375,1509,384,123456.
676,coche,0.3558846414089203,416,1061,316,1118,345,False,,,,,,
676,coche,0.17963412404060364,437,1383,326,1466,402,False,,,,,,
676,coche,0.34244096279144287,429,1393,325,1456,373,False,,,,,,
677,coche,0.5832986235618591,284,1364,324,1397,356,False,,,,,,
677,coche,0.674262285232544,309,1125,309,1196,365,False,,,,,,
677,persona,0.6693412065505981,124,781,282,815,378,False,,,,,,
677,persona,0.4498419761657715,134,814,285,843,374,False,,,,,,
677,coche,0.5908613204956055,338,1343,322,1382,351,False,,,,,,
677,coche,0.5513963103294373,349,1304,319,1344,348,False,,,,,,
677,coche,0.2734472453594208,378,1247,313,1282,340,False,,,,,,
677,coche,0.8134651780128479,398,1391,326,1539,416,True,0.7845003604888916,1471,375,1503,383,55555.
677,coche,0.2715960741043091,416,1063,316,1121,345,False,,,,,,
677,coche,0.17545749247074127,437,1378,326,1461,403,False,,,,,,
677,coche,0.2568698525428772,269,1386,325,1452,360,False,,,,,,
678,coche,0.5446280241012573,284,1363,325,1397,356,False,,,,,,
678,coche,0.6630918383598328,309,1124,309,1195,365,False,,,,,,
678,persona,0.701878547668457,124,782,283,816,377,False,,,,,,
678,persona,0.5254541039466858,134,814,287,843,374,False,,,,,,
678,coche,0.5924823880195618,338,1344,322,1382,350,False,,,,,,
678,coche,0.5311970114707947,349,1304,319,1343,348,False,,,,,,
678,coche,0.24057260155677795,378,1247,313,1282,340,False,,,,,,
678,coche,0.7819595336914062,398,1397,326,1538,415,True,0.7192410230636597,1468,374,1499,382,1458.
678,coche,0.330902636051178,416,1065,316,1122,344,False,,,,,,
678,coche,0.2997722029685974,437,1382,326,1455,393,False,,,,,,
678,coche,0.23322440683841705,269,1384,326,1445,359,False,,,,,,
679,coche,0.5272761583328247,284,1364,325,1397,356,False,,,,,,
679,coche,0.6755386590957642,309,1123,309,1195,365,False,,,,,,
679,persona,0.6923788189888,124,782,283,816,378,False,,,,,,
679,persona,0.5460517406463623,134,814,288,843,375,False,,,,,,
679,coche,0.5800143480300903,338,1343,322,1380,350,False,,,,,,
679,coche,0.5192920565605164,349,1304,319,1343,348,False,,,,,,
679,coche,0.2760095000267029,378,1247,313,1282,339,False,,,,,,
679,coche,0.8274649381637573,398,1390,326,1529,413,True,0.651190459728241,1462,372,1494,382,555555.
679,coche,0.4104357063770294,416,1065,316,1123,345,False,,,,,,
679,coche,0.3649559020996094,437,1379,326,1455,397,False,,,,,,
679,coche,0.2759210765361786,269,1382,326,1442,358,False,,,,,,
680,coche,0.5226119160652161,284,1364,325,1398,356,False,,,,,,
680,coche,0.6673848032951355,309,1123,310,1195,366,False,,,,,,
680,persona,0.6972576975822449,124,783,282,818,378,False,,,,,,
680,persona,0.4486071765422821,134,815,288,844,375,False,,,,,,
680,coche,0.5777978301048279,338,1342,322,1380,350,False,,,,,,
680,coche,0.529798686504364,349,1303,319,1343,348,False,,,,,,
680,coche,0.29683536291122437,378,1247,313,1283,340,False,,,,,,
680,coche,0.8067696690559387,398,1387,326,1522,411,False,,,,,,
680,coche,0.5256960391998291,416,1065,316,1125,346,False,,,,,,
680,coche,0.23531323671340942,437,1373,327,1451,401,False,,,,,,
680,coche,0.2446318417787552,269,1379,326,1438,357,False,,,,,,
680,coche,0.3392288386821747,429,1385,325,1447,374,False,,,,,,
681,coche,0.49092864990234375,284,1364,325,1398,356,False,,,,,,
681,coche,0.6272297501564026,309,1123,310,1195,366,False,,,,,,
681,persona,0.712627649307251,124,784,281,818,378,False,,,,,,
681,persona,0.45418980717658997,134,816,289,845,375,False,,,,,,
681,coche,0.5597915649414062,338,1343,322,1380,350,False,,,,,,
681,coche,0.5256468057632446,349,1303,319,1343,348,False,,,,,,
681,coche,0.2766913175582886,378,1246,313,1283,339,False,,,,,,
681,coche,0.8192998766899109,398,1382,325,1516,410,False,,,,,,
681,coche,0.5319094061851501,416,1066,316,1126,345,False,,,,,,
681,coche,0.22763261198997498,269,1375,326,1435,357,False,,,,,,
682,coche,0.4854307770729065,284,1361,324,1396,356,False,,,,,,
682,coche,0.5946117043495178,309,1121,308,1195,365,False,,,,,,
682,persona,0.7234992980957031,124,785,282,819,378,False,,,,,,
682,persona,0.36675718426704407,134,818,289,847,376,False,,,,,,
682,coche,0.5616558194160461,338,1342,322,1380,350,False,,,,,,
682,coche,0.5309065580368042,349,1303,319,1343,348,False,,,,,,
682,coche,0.2870451509952545,378,1246,313,1283,340,False,,,,,,
682,coche,0.8737533688545227,398,1377,323,1511,409,False,,,,,,
682,coche,0.5352476835250854,416,1067,316,1126,345,False,,,,,,
683,coche,0.4520643949508667,284,1360,323,1397,355,False,,,,,,
683,coche,0.646735668182373,309,1120,307,1195,366,False,,,,,,
683,persona,0.6819503307342529,124,786,283,820,378,False,,,,,,
683,persona,0.377398818731308,134,819,288,848,376,False,,,,,,
683,coche,0.5392695069313049,338,1342,321,1379,350,False,,,,,,
683,coche,0.5448181629180908,349,1303,319,1344,348,False,,,,,,
683,coche,0.27948594093322754,378,1246,313,1283,339,False,,,,,,
683,coche,0.8594934344291687,398,1376,323,1509,408,False,,,,,,
683,coche,0.5036882758140564,416,1068,317,1128,346,False,,,,,,
684,coche,0.40240171551704407,284,1363,323,1400,354,False,,,,,,
684,coche,0.6717000603675842,309,1120,310,1193,366,False,,,,,,
684,persona,0.6606061458587646,124,787,284,820,378,False,,,,,,
684,persona,0.35565051436424255,134,819,289,848,377,False,,,,,,
684,coche,0.5711727142333984,338,1341,321,1378,351,False,,,,,,
684,coche,0.5513373613357544,349,1303,319,1344,349,False,,,,,,
684,coche,0.2793346345424652,378,1246,313,1283,339,False,,,,,,
684,coche,0.8274510502815247,398,1378,324,1509,407,True,0.3880564570426941,1443,368,1474,377,123456.
684,coche,0.4791257381439209,416,1069,317,1131,348,False,,,,,,
685,coche,0.43965548276901245,284,1363,323,1400,355,False,,,,,,
685,coche,0.6536781191825867,309,1120,310,1194,367,False,,,,,,
685,persona,0.5936150550842285,124,788,284,821,377,False,,,,,,
685,persona,0.3173392713069916,134,819,289,848,377,False,,,,,,
685,coche,0.5775007009506226,338,1341,322,1378,351,False,,,,,,
685,coche,0.5359673500061035,349,1303,319,1344,349,False,,,,,,
685,coche,0.30347371101379395,378,1246,313,1284,339,False,,,,,,
685,coche,0.8036866784095764,398,1379,324,1507,406,False,,,,,,
685,coche,0.4485614001750946,416,1069,317,1136,352,False,,,,,,
685,coche,0.2535650432109833,350,1264,316,1294,341,False,,,,,,
686,coche,0.3966139554977417,284,1359,323,1398,355,False,,,,,,
686,coche,0.630341649055481,309,1120,310,1194,367,False,,,,,,
686,persona,0.4325143098831177,124,790,284,823,377,False,,,,,,
686,persona,0.23946769535541534,134,818,286,849,377,False,,,,,,
686,coche,0.5802558660507202,338,1341,322,1378,351,False,,,,,,
686,coche,0.5194170475006104,349,1303,319,1344,349,False,,,,,,
686,coche,0.30993184447288513,378,1246,313,1284,339,False,,,,,,
686,coche,0.7596625089645386,398,1373,323,1501,405,False,,,,,,
686,coche,0.39821192622184753,416,1071,316,1136,351,False,,,,,,
686,coche,0.25832998752593994,350,1264,316,1294,341,False,,,,,,
687,coche,0.3563534915447235,284,1356,323,1395,354,False,,,,,,
687,coche,0.6673054695129395,309,1118,310,1192,366,False,,,,,,
687,persona,0.36563050746917725,124,795,284,830,377,False,,,,,,
687,persona,0.2161112129688263,134,813,286,844,378,False,,,,,,
687,coche,0.5596705675125122,338,1341,322,1377,351,False,,,,,,
687,coche,0.5343144536018372,349,1304,320,1345,349,False,,,,,,
687,coche,0.32016459107398987,378,1246,313,1284,339,False,,,,,,
687,coche,0.803445041179657,398,1369,323,1496,404,False,,,,,,
687,coche,0.3360154330730438,416,1070,315,1137,352,False,,,,,,
687,coche,0.2529824674129486,350,1262,317,1292,341,False,,,,,,
688,coche,0.2882244288921356,284,1354,324,1394,354,False,,,,,,
688,coche,0.6912904381752014,309,1117,310,1192,367,False,,,,,,
688,persona,0.4191622734069824,124,795,284,830,375,False,,,,,,
688,coche,0.5198924541473389,338,1341,322,1376,351,False,,,,,,
688,coche,0.5264651775360107,349,1304,320,1345,349,False,,,,,,
688,coche,0.312296062707901,378,1246,314,1284,340,False,,,,,,
688,coche,0.7852305769920349,398,1368,323,1493,404,False,,,,,,
688,coche,0.32251766324043274,416,1069,315,1137,355,False,,,,,,
688,coche,0.2527080774307251,350,1261,317,1292,341,False,,,,,,
689,coche,0.26931002736091614,284,1352,324,1394,355,False,,,,,,
689,coche,0.7186188697814941,309,1116,310,1192,367,False,,,,,,
689,persona,0.5619558095932007,124,796,283,832,374,False,,,,,,
689,coche,0.5127878785133362,338,1342,323,1376,351,False,,,,,,
689,coche,0.5183107256889343,349,1303,320,1345,350,False,,,,,,
689,coche,0.31022971868515015,378,1246,314,1284,340,False,,,,,,
689,coche,0.7853102087974548,398,1365,324,1487,403,False,,,,,,
689,coche,0.24885012209415436,350,1260,317,1291,341,False,,,,,,
689,coche,0.3685552477836609,263,1466,325,1515,375,False,,,,,,
689,persona,0.42704468965530396,134,808,285,841,376,False,,,,,,
690,coche,0.13145267963409424,284,1348,324,1393,358,False,,,,,,
690,coche,0.7462222576141357,309,1116,310,1192,368,False,,,,,,
690,persona,0.5757637619972229,124,796,283,833,374,False,,,,,,
690,coche,0.4739370346069336,338,1343,323,1376,349,False,,,,,,
690,coche,0.5197991728782654,349,1304,320,1345,350,False,,,,,,
690,coche,0.28917229175567627,378,1246,314,1284,340,False,,,,,,
690,coche,0.807188093662262,398,1363,324,1481,401,False,,,,,,
690,coche,0.23209556937217712,350,1260,317,1291,341,False,,,,,,
690,coche,0.42641863226890564,263,1466,325,1516,378,False,,,,,,
690,persona,0.4939020276069641,134,807,285,841,375,False,,,,,,
691,coche,0.7552648782730103,309,1115,310,1192,368,False,,,,,,
691,persona,0.5364992022514343,124,798,283,835,374,False,,,,,,
691,coche,0.428877055644989,338,1342,322,1375,349,False,,,,,,
691,coche,0.4895504117012024,349,1303,320,1345,350,False,,,,,,
691,coche,0.2623978555202484,378,1246,314,1285,340,False,,,,,,
691,coche,0.8296800851821899,398,1360,324,1476,399,False,,,,,,
691,coche,0.20813776552677155,350,1260,317,1292,341,False,,,,,,
691,coche,0.47090935707092285,263,1463,325,1515,380,False,,,,,,
691,persona,0.42788034677505493,134,807,284,842,375,False,,,,,,
692,coche,0.731039822101593,309,1114,309,1192,369,False,,,,,,
692,persona,0.5360351204872131,124,798,284,835,374,False,,,,,,
692,coche,0.3604574203491211,338,1344,322,1375,347,False,,,,,,
692,coche,0.479991614818573,349,1303,320,1344,350,False,,,,,,
692,coche,0.278555691242218,378,1246,314,1285,340,False,,,,,,
692,coche,0.795734703540802,398,1359,324,1472,397,False,,,,,,
692,coche,0.21561193466186523,350,1260,317,1292,341,False,,,,,,
692,coche,0.4890078008174896,263,1461,325,1514,382,False,,,,,,
692,persona,0.43752285838127136,134,805,285,842,376,False,,,,,,
693,coche,0.7243869304656982,309,1114,309,1191,369,False,,,,,,
693,persona,0.5489773154258728,124,798,284,836,374,False,,,,,,
693,coche,0.37587112188339233,338,1345,322,1378,347,False,,,,,,
693,coche,0.4802432060241699,349,1303,320,1344,349,False,,,,,,
693,coche,0.2587689459323883,378,1245,314,1285,340,False,,,,,,
693,coche,0.7854389548301697,398,1360,324,1470,395,False,,,,,,
693,coche,0.20188850164413452,350,1260,317,1292,341,False,,,,,,
693,coche,0.42222103476524353,263,1461,325,1515,382,False,,,,,,
693,persona,0.3637959659099579,134,806,288,843,376,False,,,,,,
694,coche,0.7286725640296936,309,1113,309,1191,369,False,,,,,,
694,persona,0.5608360767364502,124,796,284,834,375,False,,,,,,
694,coche,0.3985467851161957,338,1345,322,1378,347,False,,,,,,
694,coche,0.49612414836883545,349,1303,320,1344,349,False,,,,,,
694,coche,0.28830447793006897,378,1245,314,1285,340,False,,,,,,
694,coche,0.7687045335769653,398,1359,325,1467,395,False,,,,,,
694,coche,0.22457881271839142,350,1259,317,1292,342,False,,,,,,
694,coche,0.4245331287384033,263,1461,325,1515,383,False,,,,,,
694,persona,0.4904903769493103,134,804,286,843,378,False,,,,,,
695,coche,0.7560699582099915,309,1112,309,1190,369,False,,,,,,
695,persona,0.5882102847099304,124,796,284,835,376,False,,,,,,
695,coche,0.4101082980632782,338,1346,322,1380,347,False,,,,,,
695,coche,0.5257421135902405,349,1303,320,1344,350,False,,,,,,
695,coche,0.31259191036224365,378,1245,314,1285,340,False,,,,,,
695,coche,0.7898300290107727,398,1359,324,1466,394,False,,,,,,
695,coche,0.2373982071876526,350,1257,317,1291,342,False,,,,,,
695,coche,0.48709964752197266,263,1461,325,1515,384,False,,,,,,
695,persona,0.3329471945762634,134,805,287,845,378,False,,,,,,
696,coche,0.755862832069397,309,1111,309,1189,369,False,,,,,,
696,persona,0.6041472554206848,124,796,283,835,377,False,,,,,,
696,coche,0.546967625617981,349,1303,320,1344,350,False,,,,,,
696,coche,0.28860315680503845,378,1244,314,1285,340,False,,,,,,
696,coche,0.7446257472038269,398,1359,324,1463,393,False,,,,,,
696,coche,0.21062134206295013,350,1258,317,1291,342,False,,,,,,
696,coche,0.46155378222465515,263,1460,325,1514,384,False,,,,,,
696,persona,0.30728888511657715,134,805,287,846,379,False,,,,,,
696,coche,0.35578078031539917,284,1341,323,1384,355,False,,,,,,
697,coche,0.7575178742408752,309,1108,309,1188,370,False,,,,,,
697,persona,0.5753035545349121,124,796,284,835,377,False,,,,,,
697,coche,0.5674538016319275,349,1304,320,1344,349,False,,,,,,
697,coche,0.3091326653957367,378,1244,314,1285,340,False,,,,,,
697,coche,0.6853017210960388,398,1356,325,1458,392,False,,,,,,
697,coche,0.2097281664609909,350,1260,317,1293,341,False,,,,,,
697,coche,0.45236676931381226,263,1458,325,1512,383,False,,,,,,
697,persona,0.3240976929664612,134,804,288,847,380,False,,,,,,
697,coche,0.361076295375824,338,1345,323,1380,348,False,,,,,,
698,coche,0.7524549961090088,309,1106,308,1188,371,False,,,,,,
698,persona,0.591795802116394,124,797,285,835,377,False,,,,,,
698,coche,0.5542171597480774,349,1304,320,1344,349,False,,,,,,
698,coche,0.2962230443954468,378,1244,313,1285,340,False,,,,,,
698,coche,0.6742463707923889,398,1354,325,1455,391,False,,,,,,
698,coche,0.19751006364822388,350,1261,317,1294,341,False,,,,,,
698,coche,0.44368210434913635,263,1457,325,1511,383,False,,,,,,
698,persona,0.35419580340385437,134,805,289,847,380,False,,,,,,
698,coche,0.3484777510166168,284,1341,322,1383,354,False,,,,,,
699,coche,0.7277154922485352,309,1105,307,1189,371,False,,,,,,
699,persona,0.611318051815033,124,798,286,836,377,False,,,,,,
699,coche,0.5484293103218079,349,1304,320,1343,349,False,,,,,,
699,coche,0.29808473587036133,378,1244,313,1285,340,False,,,,,,
699,coche,0.6624408960342407,398,1352,325,1451,390,False,,,,,,
699,coche,0.19628974795341492,350,1261,317,1294,341,False,,,,,,
699,coche,0.4761395752429962,263,1454,325,1510,384,False,,,,,,
699,persona,0.3617618978023529,134,804,290,847,379,False,,,,,,
699,coche,0.3710193634033203,284,1341,323,1382,355,False,,,,,,
700,coche,0.7545688152313232,309,1103,306,1189,372,False,,,,,,
700,persona,0.6034730076789856,124,799,286,836,376,False,,,,,,
700,coche,0.5425705313682556,349,1304,320,1343,348,False,,,,,,
700,coche,0.28729793429374695,378,1244,313,1285,340,False,,,,,,
700,coche,0.7178431749343872,398,1350,325,1448,390,False,,,,,,
700,coche,0.1956334114074707,350,1261,317,1294,341,False,,,,,,
700,coche,0.4875582754611969,263,1450,325,1508,385,False,,,,,,
700,persona,0.4050721228122711,134,804,290,847,379,False,,,,,,
700,coche,0.25641536712646484,284,1340,322,1380,354,False,,,,,,
700,coche,0.3647919297218323,457,978,299,1022,331,False,,,,,,
701,coche,0.7425885796546936,309,1102,306,1188,372,False,,,,,,
701,persona,0.5053956508636475,124,799,286,836,375,False,,,,,,
701,coche,0.5581212043762207,349,1304,320,1342,348,False,,,,,,
701,coche,0.3176848292350769,378,1243,313,1286,340,False,,,,,,
701,coche,0.7376078963279724,398,1348,324,1446,389,False,,,,,,
701,coche,0.21187779307365417,350,1261,317,1294,341,False,,,,,,
701,coche,0.49869462847709656,263,1447,325,1508,385,False,,,,,,
701,persona,0.3523581326007843,134,805,290,849,379,False,,,,,,
701,coche,0.18266646564006805,284,1339,322,1380,354,False,,,,,,
701,coche,0.40370115637779236,457,977,299,1022,331,False,,,,,,
702,coche,0.7343057990074158,309,1101,306,1188,374,False,,,,,,
702,persona,0.5638220906257629,124,798,285,837,377,False,,,,,,
702,coche,0.5516430735588074,349,1304,320,1342,348,False,,,,,,
702,coche,0.287522554397583,378,1243,313,1286,340,False,,,,,,
702,coche,0.753699541091919,398,1345,324,1444,390,False,,,,,,
702,coche,0.19012638926506042,350,1262,317,1294,341,False,,,,,,
702,coche,0.497028112411499,263,1446,325,1508,385,False,,,,,,
702,persona,0.39824873208999634,134,805,289,850,379,False,,,,,,
702,coche,0.15953709185123444,284,1336,322,1381,358,False,,,,,,
702,coche,0.38908466696739197,457,976,300,1022,332,False,,,,,,
